taxon	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteORAL	SampleSiteTANK WATER	global	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria;s__uncultured_bacterium	0.8407049891780936	2.6800480717201185	1.839343082542025	0.86969765826308	1.0860158212807332	1.1516294743405178	0.9666635079334476	2.4677799523763393	1.597165688725818	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.05456644928506183	0.06973396470672724	0	0.246835308784238	0.06973396470672723	0	0.13969462166288954
d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;__;__	0.32968347427124206	-0.6736096035859684	-1.0032930778572104	0.6188439847862907	0.7747639188180813	0.8407557557894041	0.5327408561385528	-0.8694385311767927	-1.1933228775998048	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08571377154378369	0.2708755718852419	0.020163662301562996	0.27680487544159654	0.2708755718852419	0.02016366230156298	0.31228863619437486
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis;f__Unknown_Family;g__uncultured;__	0.7032070110142705	0.3382534617145896	-0.36495354929968093	0.5326229360549136	0.6678216984933962	0.7356251743646021	1.3202717408733027	0.5065026525458642	-0.4961134583450198	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.24949956507936247	0.35770368929704555	0.052858666470743276	0.3074499183713695	0.35770368929704555	0.0528586664707433	0.12357738582918622
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__uncultured_bacterium	-1.954464706420629	-0.3550059912819209	1.599458715138708	0.6958051119057703	0.8702381839359601	0.9354976656434764	-2.80892547780723	-0.4079411795932473	1.7097410008378056	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.405816204930385	0	0.09550504998931178	0.37298594429328397	0	0.09550504998931178	0.011821900542709991
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__;__	0.31867090863156966	0.16930759535754858	-0.14936331327402108	0.928604809000747	1.1591258377922717	1.2252991664385644	0.34317171905935423	0.14606489635328998	-0.12189946534294818	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04586977281521203	0.028057760292514278	0.03272247366324669	0.013421571893957564	0.028057760292514278	0.032722473663246696	0.011594214057307399
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Tenacibaculum;s__uncultured_bacterium	-0.6215060957186924	-4.711376772692308	-4.089870676973615	0.8479851277362728	1.0590698613830365	1.1245241932874948	-0.732920985746325	-4.448598666134955	-3.6369788230318694	0.4636066227603708	8.6432343495966e-6	2.758546008802596e-4	1	2.6344578297570436e-4	0.008132193633950053	FALSE	TRUE	TRUE	0	0.07489460918448645	0	0	0.07489460918448644	0	0
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter;s__uncultured_bacterium	1.1182128505673363	1.5648231862577582	0.44661033569042186	0.6946448705366854	0.8687987228269402	0.9340642989390725	1.6097619056819645	1.8011343078015347	0.4781366081518051	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10400837320181053	0.07685445245923053	0	0	0.0768544524592305	0	0.15531902473200218
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;__;__	1.7247240159639265	1.182603063611312	-0.5421209523526145	0.6504464779587857	0.8139664373798933	0.8795721977861626	2.651600207562674	1.452889221597437	-0.6163461665990634	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09366179741465669	0	0.06623661448465608	0	0	0.06623661448465608	0.053321128123257
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Alcanivoracaceae1;g__Alcanivorax;__	0.23372887784727217	0.8262910816313697	0.5925622037840975	0.45081678931061925	0.5663667224341661	0.6372694610144282	0.5184564625569649	1.4589329649879226	0.9298455991298186	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.22261102792909443	0.23855076026868144	0.07457281478121254	0.10066477284987375	0.23855076026868144	0.07457281478121258	0.14767890883757737
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Aureispira;__	0.7937356464636482	-0.8912281951146789	-1.6849638415783272	0.7522127603171598	0.9402249213473238	1.0053421440500954	1.0552009861265594	-0.9478882923434601	-1.6760103528439836	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.051244578624315355	0.07827866184814838	0.012997957528431485	0.09738209173432741	0.07827866184814836	0.012997957528431501	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus;s__uncultured_Bacteroidetes	0.22894636779090968	0.6700287587151199	0.4410823909242102	0.46139856996818684	0.5794903483334294	0.6498968209656849	0.49620086123521234	1.156237995407641	0.6786960278845551	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.12374456419659564	0.1229666269115157	0.15938635786330207	0.08360224267005306	0.1229666269115157	0.15938635786330207	0.20832479432306805
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__uncultured;s__uncultured_bacterium	0.715637099000887	-4.586863207996559	-5.3025003069974455	1.007605009969176	1.2571822352476512	1.3243555303454604	0.7102357490489049	-3.648526903574164	-4.003834457967853	0.47755795558115127	2.6374828697166725e-4	6.232398417425055e-5	1	0.00777529949992475	0.0018996350376311569	FALSE	TRUE	TRUE	0.029664605695311562	0.026180661907943013	0	0	0.026180661907943045	0	0
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__Rhodopirellula_baltica	0.4044011981943098	-0.1426032310061779	-0.5470044292004876	0.44871734454903667	0.5637629290258088	0.6347679571494043	0.9012381694332212	-0.2529489323687858	-0.8617391962520567	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.16315554788793737	0.3264238196620754	0.012632117172365252	0.31940441091863303	0.32642381966207545	0.012632117172365257	0.2789454527792445
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Campbellbacteria;f__Candidatus_Campbellbacteria;g__Candidatus_Campbellbacteria;__	0.6861594617313912	1.1080062957851493	0.4218468340537581	0.524033760005485	0.6571692903076666	0.7252259532618618	1.3093802615392742	1.686028717602453	0.5816764170620343	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2512759362927815	0.17095487580698407	0	0.24143803593662547	0.17095487580698407	0	0.04335223634635352
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19;f__PB19;g__PB19;s__uncultured_bacterium	0.29442119293064073	1.34456101590565	1.0501398229750092	0.8166569462816017	1.0201922089622626	1.0854668033885648	0.36052003753987255	1.317948719950856	0.967454573181535	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10829893363326343	0.1108828931461639	0.011903246922923211	0.005729592702745572	0.11088289314616388	0.011903246922923206	0.11050078864336499
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;__	0.17975879524765032	0.575007372458615	0.3952485772109647	0.7572351395001286	0.9464567303668399	1.0115748464907799	0.23738834329098088	0.6075368836309571	0.39072598392705016	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0014970946208690558	0.002552282336440517	7.939105391230498e-4	3.919985800849001e-4	0.0025522823364405186	7.93910539123033e-4	0.0029560558122703365
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Psychrobium;s__uncultured_bacterium	-0.2924630909840315	0.8407135461675315	1.133176637151563	0.7432776406256466	0.9291383032617035	0.9942591066366334	-0.3934775849544641	0.9048314370597355	1.1397196461039798	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.05304484405950014	0.11084391454886111	0.048031505951897896	0.045537579340163926	0.11084391454886111	0.048031505951897896	0.1101587910485062
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter;__	1.8018477133682813	0.7689313120701766	-1.0329164012981047	0.9651998058046436	1.204547011837827	1.2711512841587973	1.8668131743625478	0.6383572450999537	-0.81258337553555	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.026811221837122624	0.163731067254315	0.0051794065313230464	0.1371135506619516	0.163731067254315	0.0051794065313230326	0.08706519482433564
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__37-13;g__37-13;s__uncultured_Bacteroidetes	0.8171407433995123	0.4787447237961396	-0.3383960196033727	0.48042866675112905	0.6030911074445344	0.6726822282773905	1.7008575881314059	0.7938182438549206	-0.5030547937470262	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.26490183489363356	0	0.06359357500861887	0	0	0.06359357500861886	0.21451012657445864
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__dgA-11_gut_group;s__uncultured_bacterium	-1.9416545347146126	-0.4431358872716274	1.4985186474429852	0.7330713988342785	0.9164747287490705	0.9816079583040387	-2.6486567854130016	-0.4835222111104794	1.5265958621933269	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.14326713891865472	0	0.03595263721588541	0.22007302879650192	0	0.035952637215885416	0.17867468003710982
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium;s__gut_metagenome	-2.1625880163498117	-1.3782554917814254	0.7843325245683863	0.8900831206257429	1.1113156493275302	1.1771028269210355	-2.4296472612911444	-1.240201640834828	0.6663245611430362	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1309753144894224	0	0.016550774542599143	0.12488421529927098	0	0.016550774542599185	0.047381316233975936
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__uncultured;g__uncultured;s__bacterium_episymbiont	-0.5164832277976538	-0.6388298005101538	-0.12234657271250005	0.5212655607041348	0.653736161293022	0.721877652464189	-0.990825534493357	-0.9771982006420067	-0.16948380697873097	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10668692094652552	0.07436746966306736	0.07855511628994065	0.011650525907472504	0.07436746966306737	0.07855511628994064	0.08745618320874884
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Parvibaculales;f__PS1_clade;g__PS1_clade;__	-0.10799672128148768	1.2784192022025993	1.386415923484087	0.521874728062374	0.6544916513700028	0.7226143380492721	-0.20693993304190045	1.9533010077769082	1.9186111463367517	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.15679666280585325	0.06764825929922841	0	0	0.06764825929922841	0	0
d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria;f__Candidatus_Kaiserbacteria;g__Candidatus_Kaiserbacteria;s__uncultured_organism	0.7093134094535608	3.606761830053037	2.8974484205994764	0.6284133153565651	0.7866342599837478	0.8524954850918275	1.1287370781618347	4.5850556141904555	3.39878447601089	0.259008763010002	4.538656122061702e-6	6.76860313115233e-4	1	1.3833823860044068e-4	0.01995384203063707	FALSE	TRUE	TRUE	0	0.28066269764054147	0	0	0.2806626976405415	0	0
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_planctomycete	0.4751011494996662	0.4693278386409478	-0.005773310858718406	0.6807738599855229	0.8515898434619475	0.9169390782680108	0.6978839485842914	0.55111958209013	-0.0062962861934333795	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.13359913967463166	0.12175995323948428	0.0804767801422251	0.09613629840937583	0.12175995323948426	0.0804767801422251	0.004255792635524281
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;s__uncultured_bacterium	0.037287878793165974	3.6872356161457964	3.6499477373526306	0.482394779962674	0.6055294236690072	0.6750416806660772	0.0772974342633873	6.089275718104993	5.406996103931173	0.9383869319635432	1.134226373419257e-9	6.409053697261964e-8	1	3.457121986181895e-8	1.889389029952827e-6	FALSE	TRUE	TRUE	0	0.28494871742685685	0	0	0.28494871742685685	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Morganellaceae;g__Proteus;__	-0.7560203756433069	-0.9803545426383661	-0.22433416699505915	0.7127449299121223	0.8912550880093114	0.9564408436408968	-1.0607165956782327	-1.0999707668744594	-0.23455101116456206	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08939202436863244	0.06695731478623643	0.020800619259975017	0.0398007858700415	0.06695731478623644	0.020800619259975006	0.02333027760197288
d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Melioribacteraceae;g__IheB3-7;s__uncultured_bacterium	0.15463494669530173	0.01763479203189721	-0.1370001546634045	0.29492551872074646	0.3727077583903265	0.4556257737501432	0.5243186393840662	0.047315333890712255	-0.3006856998799477	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.29147103028852256	0.8435874860936948	0.009842921549767354	0.7817819211884373	0.8435874860936949	0.009842921549767354	0.5866621403809943
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;__	0.5416092278795418	0.08840020501955935	-0.45320902285998244	1.0737680712066875	1.339311582994251	1.4075031781441834	0.5044005706659613	0.06600421152330078	-0.32199502629723803	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.006997084539293771	0.005648479330687512	0.017950435092983896	0.008239923165348691	0.0056484793306875065	0.017950435092983896	0.03446815860765894
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales;f__Coxiellaceae;g__Coxiella;__	0.25767611079451397	2.4577829970953697	2.2001068863008557	0.4115252949024513	0.5176319885751943	0.5906766857976049	0.6261489001680783	4.748128112909964	3.724722744609428	0.5312172805415356	2.0530797724418837e-6	1.9553000040881116e-4	1	6.257787146402862e-5	0.005764224412051753	FALSE	TRUE	TRUE	0	0.7232901137839339	0	0	0.7232901137839339	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_bacterium	1.4803963043894153	-0.15612298668984975	-1.636519291079265	0.9098780456085118	1.1358832877861806	1.2018597657364192	1.6270271730749917	-0.1374463277773292	-1.3616557752696843	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10616752247569235	0.01855257286006069	0.1013629696831788	0.09575388325638766	0.01855257286006069	0.1013629696831788	0.27602504258874216
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__;__	0.13867257157142562	0.9275084976395029	0.7888359260680773	0.5679925314663581	0.7116892009862149	0.7785990909198959	0.24414506157928087	1.303249362719315	1.0131477614956972	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.10346363679321267	0.0932510501839685	0.1322489291498544	0.12296518268357744	0.09325105018396848	0.1322489291498544	0.2198915514245952
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;__;__	-1.165727050273857	-3.717150561258411	-2.551423510984554	0.7905998052945968	0.9878573837057146	1.0530316806381563	-1.474484362969807	-3.7628412993324956	-2.4229313874377882	0.14035122486149856	1.6799381395890588e-4	0.015395834207782679	1	0.005120451449467451	0.4538691924454334	FALSE	TRUE	FALSE	0.2964153849556395	0.22491014625431233	0	0	0.22491014625431235	0	0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;__;__	0.08391020806476662	1.4276811668215068	1.3437709587567401	0.7698808063571477	0.9621478430013805	1.0272771849064326	0.10899116768711944	1.4838480148413724	1.3080899473876029	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04378224383085862	0.05760087324894306	0.03545963115607846	0.058290364694003706	0.057600873248943064	0.03545963115607834	0.1197492269803132
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__uncultured_bacterium	-1.8430139791594737	-0.7951890384246333	1.0478249407348406	0.7404543670063024	0.9256352508442348	0.9907585896005349	-2.4890311426089364	-0.859073849768981	1.0575986438404883	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.18468371062885694	0	0.05150483263848025	0.16675373188355744	0	0.05150483263848023	0.0373693239045958
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__uncultured;s__uncultured_bacterium	0.18071558228671852	2.792115703020246	2.6114001207335273	0.6661475910080639	0.833444533289348	0.8989044046771608	0.2712845992781364	3.3500918075503217	2.9050921401051593	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2781702450541065	0.29774998114657886	0	0	0.29774998114657886	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;__;__	1.3125937940198908	2.010536766129915	0.6979429721100243	0.7571860692150013	0.9463958432639452	1.0115139407075224	1.733515508784648	2.1244141977588824	0.6899983717691869	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.16159629741487927	0.030585185953849837	0	0	0.030585185953849785	0	0.15233569485611356
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales;f__Kiloniellaceae;g__Kiloniella;s__uncultured_bacterium	-0.3563480254760265	-0.37941587110818364	-0.023067845632157136	0.7030614641473074	0.8792409067259404	0.944465348100931	-0.5068518808781752	-0.4315266364494204	-0.024424237139605436	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.19370400291463138	0.1585297422554133	0.09424629496278396	0.06178400044797805	0.1585297422554133	0.09424629496278396	0.032993470078920104
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;s__uncultured_Sphingobacteriia	-0.1343869871376289	-0.14072312894992883	-0.006336141812299939	0.5661030430169267	0.7093456674440328	0.7762975978790769	-0.23738962154564971	-0.19838442018965577	-0.008162001054248932	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.12452831494088668	0.04579704750567867	0.026068085472372406	0.01458814560908704	0.04579704750567867	0.026068085472372406	0.00691248934994723
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas;__	1.386108159201241	0.6609329273033887	-0.7251752318978523	0.926343303782176	1.156318960518489	1.2224676329142268	1.4963223175920706	0.5715835767382288	-0.5932060795500288	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.04184804502982355	0.09541962424202888	0.051153298752191385	0.0724114640882003	0.09541962424202885	0.05115329875219137	0.0034641941027428284
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured;s__uncultured_bacterium	0.4252543612912308	1.1019521372993994	0.6766977760081687	0.4746123477562764	0.5958778654579282	0.6657080593734908	0.8960035770278948	1.8492919458462458	1.0165083124350645	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.28513580274570377	0.2717919453944383	0	0.13921417411772033	0.2717919453944383	0	0.1520164035922469
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;__	-1.665139594180516	-1.432675883879269	0.23246371030124702	0.5802392775754283	0.7268790733333582	0.793531011656252	-2.869746427953692	-1.9709961896539856	0.2929484883219	1	1	1	1	1	1	FALSE	FALSE	FALSE	0	0	0	0	0	0	0.08211889597152622
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio;__	-1.1642435767666888	-2.435167962351381	-1.2709243855846923	0.8641215307657544	1.0790955789640082	1.1446657367291657	-1.3473146256811548	-2.2566749506000923	-1.110301763042463	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.28512855472656984	0.24963497214393707	0.25178477940763644	0.2606700003648591	0.24963497214393707	0.25178477940763644	0.0262702120532218
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;__;__	0.04701338313195623	1.867556274752795	1.8205428916208388	0.5744472875355026	0.7196951083890893	0.7864659415639493	0.08184107428490671	2.594927008650914	2.3148400908506557	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.1456423899712389	0.14161272569252314	0	0	0.14161272569252314	0	0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;__;__;__;__	0.6576853266574713	0.4175525432549092	-0.24013278340256206	0.9689926572194826	1.2092547613732076	1.2759070013757283	0.6787309705160146	0.3452974150630957	-0.18820555349538984	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.09407344395436468	0.05475389682327631	0.1520949757024846	0.07248048741567088	0.054753896823276305	0.15209497570248462	0.05287057386159376
d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__Kapabacteriales;g__Kapabacteriales;s__uncultured_bacterium	0.9632905822837031	-0.1621268328284586	-1.1254174151121616	0.6791521688913048	0.8495779487808485	0.9149382933657328	1.4183722388109952	-0.1908322044623592	-1.2300473411951651	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.07761977579767575	0.07385926991293638	0.011636590592333443	0.08422187030307031	0.07385926991293637	0.011636590592333448	0.07806013397218983
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aurantivirga;__	0.4336100087600671	1.4181403540169804	0.9845303452569132	0.64625000036031	0.8087605932220673	0.8744103208297813	0.670963262697582	1.7534736062833753	1.1259363273784695	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.0670605404284782	0.018295500926085388	0.02680259923369796	0.022704280135521383	0.01829550092608539	0.02680259923369791	0.03379398549215622
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__uncultured;f__uncultured;g__uncultured;s__uncultured_bacterium	0.139971487225609	1.3665571432679713	1.2265856560423622	0.42164419992489666	0.5301839751875393	0.6026290785845391	0.331965878459945	2.5775149895554383	2.0353907563229083	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.3455114347731065	0.3997267522775412	0	0	0.3997267522775412	0	0.7532700868173587
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__uncultured;__	0.81950139211877715	0.7777181396801003	-0.041783252438676866	0.9356213991117546	1.1678345628027726	1.2340858965247932	0.8758899624322214	0.6659488976020687	-0.03385765330949751	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.08826263224931123	0.010013148860663753	0.2155909641557423	0.10371983218930617	0.010013148860663755	0.2155909641557423	0.13527585258426722
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas;s__uncultured_marine	-0.337284560451439	4.128954914634029	4.466239475085469	0.6433048759572083	0.8051071163833649	0.870788991996405	-0.5242997108479475	5.128454128168406	5.1289572056325525	0.6000700979770778	2.9213105859196706e-7	2.9135155856287866e-7	1	8.880395504996542e-6	8.880395504996542e-6	FALSE	TRUE	TRUE	0.15549423328070852	0.13733033744224618	0	0	0.13733033744224618	0	0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Devosiaceae;g__Maritalea;s__Maritalea_sp.	1.2857673802866474	0.09886916263389371	-1.1868982176527536	0.7309271982422738	0.9138143071261644	0.9789513064408495	1.7590908963008183	0.10819393159297898	-1.2124180333013006	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.2106490555069886	0	0.10367805509445258	0.18356306435513808	0	0.10367805509445259	0.031733411675612985
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae;g__Shewanella;__	-2.0688396521063006	-4.03457281664186	-1.9657331645355591	0.9689438229396442	1.2091941473257348	1.2758457659375628	-2.1351492244717774	-3.3365798416778305	-1.5407294651254562	0.03274882289326123	8.481606301106334e-4	0.12338264245054152	0.9654352988933411	0.025851936005772107	1	FALSE	TRUE	FALSE	0	0.17317765024793869	0	0	0.1731776502479388	0	0.14634325368037357
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio;s__uncultured_bacterium	1.3404131332041576	2.317003300676877	0.9765901674727193	0.7641716672498674	0.955063729725793	1.0201864347528655	1.7540733197137388	2.4260195718479522	0.9572663723070312	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.17136191446816604	0	0	0	0	0	0.13801670550798703
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Marinifilum;s__uncultured_bacterium	0.30586794721901706	-4.162193289424545	-4.468061236643562	0.8774107463657375	1.09558823010451	1.1612648951941538	0.3486029188563413	-3.799048926463464	-3.8475814218912903	0.7273874361180113	1.4525241846279982e-4	1.1928963785153886e-4	1	0.0042820412962833385	0.0036359481617149044	FALSE	TRUE	TRUE	0.16226031568572513	0.05336520903308842	0	0	0.05336520903308841	0	0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__;__	-1.1991886849811562	-1.7185740523984425	-0.5193853674172864	0.8562017359617508	1.0692668342129497	1.1347782522677101	-1.400591279617223	-1.6072452613415484	-0.45769767474778505	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.26782067640416046	0.31371520143984294	0.08542654219648654	0.17188288670803933	0.31371520143984294	0.08542654219648657	0.1462315799684257
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;__	1.436232887430961	0.768921213933795	-0.6673116734971659	0.650405530429692	0.8139156406201187	0.8795218196907729	2.2082113700387973	0.9447185624150893	-0.7587209987943028	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.049023908905537976	0	0.04048983616961989	0.07397164965218378	0	0.04048983616961991	0.005031131350109756
d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.20493210539882417	1.4679289779392741	1.26299687254045	1.0821925776947792	1.3497694539869671	1.4181009659996497	0.18936750225672225	1.0875405230154571	0.8906254934042277	1	1	1	1	1	1	FALSE	FALSE	FALSE	0.06637573832285647	0.04979128685932679	0.06828074806266887	0.043723593176312074	0.04979128685932679	0.06828074806266894	0.0039885382268610246
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured;s__uncultured_bacterium	0.7786356875652366	2.719635253141909	1.9409995655766723	0.5479425403176434	0.6868216394748297	0.7542096759381863	1.4210170415201928	3.959740195753656	2.573554314537531	0.15531180527908972	7.503134523293048e-5	0.010065984601663696	1	0.002286955402699721	0.2967452260570458	FALSE	TRUE	FALSE	0	0	0	0	0	0	0
