taxon	W	p_val	q_val	diff_abn	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__uncultured	23.933383109551823	5.158567594689693e-5	0.018694134812067692	TRUE	0.4422205718170032	0.47573544763015313	0	0	0	0.47573544763015324	0	0	0.03874900560710231	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Phycisphaera	13.637896307468825	0.006883721711281736	1	FALSE	0	0	0	0	0	0	0	0	0.20142190834854434	0.15494652815742432	0.008218673341974488	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Peredibacter	6.966134181997703	0.14597012095368098	1	FALSE	0.15608450704320034	0	0.13557815397730072	0.03786343648660979	0	0	0.13557815397730072	0.03786343648660979	0.06415468130568308	0	0.17978961504795066	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Portibacter	2.7465243119038645	0.8647575705094876	1	FALSE	0.0695167599106807	0.12386886988659414	0.07609246424024342	0.1273992981462331	0.20301547805569325	0.12386886988659418	0.07609246424024342	0.1273992981462331	0.04721239542289932	0	0.1959168521112016	FALSE	FALSE	FALSE	FALSE
d__Bacteria;__;__;__;__;__	19.358215844722537	4.6102944696118877e-4	0.1608992769894549	FALSE	0	0	0	0.3505608671450177	0	0	0	0.3505608671450177	0	0	0.05409713605821017	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptuniibacter	5.890894902553654	0.23408155681618845	1	FALSE	0.13071402168180046	0	0.018145413134419832	0.017802881095858775	0	0	0.01814541313441984	0.01780288109585878	0.17249298256208173	0	0.04467906275693313	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Porticoccaceae;g__Porticoccus	3.036629307269635	0.7720241285020973	1	FALSE	0.22086315102904497	0.16158577038175728	0.3060656983390367	0.07362839460928582	0.10317148027118103	0.16158577038175728	0.3060656983390367	0.0736283946092858	0	0.08108998755117186	0.09016103066742653	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NS9_marine_group;g__NS9_marine_group	13.880540038236262	0.006144702120206051	1	FALSE	0.5499282476387698	0.4355855017252326	0.5164081805308772	0	0	0.4355855017252326	0.5164081805308771	0	0	0	0.3138009557700055	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Psychrobacter	10.71818497281735	0.026703140841172437	1	FALSE	0.11730275026044817	0.1363347546415837	0.07856019896540033	0	0	0.1363347546415837	0.07856019896540034	0	0.12019153115602295	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Shimia	3.601012150373403	0.6157911062598788	1	FALSE	0.23922226786284784	0.3120306533724986	0.11183835082995987	0.07474596200810736	0.16884203891225516	0.3120306533724986	0.11183835082995988	0.074745962008107375	0.08745086097592651	0.01135155275168645	0.10274091388307043	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Jannaschia	4.004847180141134	0.5218823950817577	1	FALSE	0.10849907262393169	0	0.012420903478340477	0.05783694095112866	0.2678769322974799	0	0.012420903478340479	0.057836940951128665	0	0.049821638047231866	0.07950448433620003	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Acanthopleuribacterales;f__Acanthopleuribacteraceae;g__Acanthopleuribacter	10.688873157659419	0.027065807467920904	1	FALSE	0	0	0	0	0	0	0	0	0.2236200607160266	0.10596456670526533	0.11031336288608698	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41	12.218048264200863	0.013344698908846256	1	FALSE	0.44377210769777803	0	0.13507074519256293	0.2299054544831022	0	0	0.13507074519256293	0.2299054544831022	0	0.13659812226141702	0.04017868608362339	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingorhabdus	4.803520340914536	0.3735256238697984	1	FALSE	0.06996154034597801	0	0.15622258806483877	0.1746564422028794	0.07661304103903951	0	0.15622258806483877	0.17465644220287938	0.03513610319109873	0.14559421112541707	0.08921072835146199	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__uncultured	9.665914474354599	0.04326053082744841	1	FALSE	0	0	0.26795127065172125	0.041830191246891815	0	0	0.26795127065172125	0.04183019124689181	0.1473440798747035	0.012208136394355248	0.088294556893268	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Halioglobus	11.151156322623299	0.02187195084820389	1	FALSE	0.23267904665704803	0.1640171482729992	0	0.003287938447124682	0	0.1640171482729992	0	0.0032879384471246726	0	0.16377034421559222	0.34439363602934125	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__Roseimarinus	6.210856359118896	0.2035806176845189	1	FALSE	0.34455347336589404	0.44469631146197897	0.051686028205169016	0.15408588990513733	0.3065158617118666	0.444696311461979	0.051686028205169016	0.15408588990513727	0.2976747299693125	0.15420076143323186	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__uncultured	20.482993378827782	2.695706608607279e-4	0.0946193019621155	FALSE	0.17561009620829915	0.4064608611325474	0.24069196958221553	0	0	0.4064608611325474	0.24069196958221553	0	0.024295540083800474	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__	55.81949397423345	9.181109872049469e-12	3.4796406415067485e-9	TRUE	0	0	0	0	0	0	0	0	0.10345374045635491	0.0156889977959731	0.12812942748229983	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02	11.050214342401526	0.02291484684551912	1	FALSE	0	0	0.15193073345515803	0.43189339781406316	0	0	0.15193073345515803	0.43189339781406316	0	0.28654927391650603	0.1733355654747592	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Margulisbacteria;c__Margulisbacteria;o__Margulisbacteria;f__Margulisbacteria;g__Margulisbacteria	18.830644793452954	5.927018330993862e-4	0.20507483425238762	FALSE	0.44897213034193395	0.19493679461724847	0.12647180107304534	0	0	0.19493679461724847	0.12647180107304537	0	0.24140631473849844	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Gracilibacteria;f__Gracilibacteria;g__Gracilibacteria	1.5558841850984773	0.6611327521148797	1	FALSE	0.13467940031769002	0.05795761575197653	0.17985929017506194	0.26487496004559213	0.15924647616838639	0.05795761575197652	0.17985929017506194	0.26487496004559213	0.00930626534095793	0.44962876755360587	0.20912780652217491	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__Bdellovibrio	6.782322668682992	0.15833842492123143	1	FALSE	0.06178778304982169	0.2954557523430066	0.11000318274076704	0.09929824191878589	0	0.2954557523430065	0.11000318274076706	0.09929824191878586	0	0	0.029789827366887133	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;__	23.123705860060085	7.610993274315608e-5	0.027399575787536188	TRUE	0	0	0	0.1696289621569418	0	0	0	0.16962896215694176	0.17265157506465012	0	0.42612292218475334	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hellea	5.212794861572156	0.313724294752609	1	FALSE	0	0	0.18959053807660947	0	0	0	0.18959053807660942	0	0.018085069641001712	0.045974633623859014	0.046376684385026366	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Synechococcales_Incertae_Sedis;g__Schizothrix_LEGE_07164	1.0845787749845694	0.4384038550300381	1	FALSE	0.05900839528977719	0.24257922104892288	0.029122494535975776	0.10923930462582415	0.24048987999451987	0.24257922104892288	0.029122494535975776	0.10923930462582414	0.11925468524879518	0.4535581300885779	0.10915448229011349	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Maricaulis	3.7885375070248415	0.5704444583050756	1	FALSE	0.4686033856492553	0.5515988836882986	0	0.1293484139306904	0.15805183937866163	0.5515988836882986	0	0.1293484139306904	0.3590725502472712	0.13588214154247744	0.04422008037660836	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;__	2.873513691217799	0.8230815732928488	1	FALSE	0.09056478619910296	0.19444059261268662	0.04879072973860092	0.029207668278780363	0.18746918446694988	0.19444059261268665	0.04879072973860091	0.029207668278780352	0.1929015934383441	0.17006652742268585	0.009043609068804274	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Bdellovibrionaceae;g__OM27_clade	3.8380858939611784	0.5589741487722995	1	FALSE	0.20212124880039434	0.2127047158860675	0.2165079233306328	0.15471887373770618	0.07611684347843908	0.2127047158860675	0.21650792333063273	0.1547188737377062	0.09071801161898459	0	0.0557013225544593	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__uncultured	4.447409387615749	0.43405898728362863	1	FALSE	0.34048192930260063	0.16843655608866265	0.3015989652295682	0.3100274680544261	0.2716470462656441	0.16843655608866265	0.30159896522956814	0.31002746805442605	0.020069535990786733	0.07791956574847618	0.03324167590436591	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Bradymonadales;f__Bradymonadales;g__Bradymonadales	11.98117034609556	0.014895884139118298	1	FALSE	0	0	0	0.6047076486776026	0	0	0	0.6047076486776026	0.11539837159497303	0.3314326338869922	0.25606018880320564	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;__	8.892440774432963	0.061511319814349444	1	FALSE	0.1878824614749033	0.14540414353090653	0.37157058199004156	0.3271237793948593	0	0.14540414353090655	0.3715705819900416	0.32712377939485937	0	0.06360163960284192	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Patescibacteria;c__Gracilibacteria;o__Candidatus_Peregrinibacteria;f__Candidatus_Peregrinibacteria;g__Candidatus_Peregrinibacteria	9.472006070649599	0.04726208247526274	1	FALSE	0.3875543107921541	0.12162765398378171	0.2675411483888787	0	0	0.12162765398378171	0.2675411483888787	0	0.1648912284116558	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter	9.911850031751232	0.03866099504564915	1	FALSE	0.09707012224551745	0.09649813326907618	0.016170939373230366	0	0	0.09649813326907616	0.016170939373230372	0	0.2117255131284306	0	0.05991451602916874	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__uncultured;g__uncultured	6.859663447960759	0.15301573545333444	1	FALSE	0.11043038534016675	0	0.031121073457077274	0.061068388580563	0	0	0.03112107345707726	0.061068388580563016	0.05269359680107705	0	0.07231726028786187	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;__	0.40209494985065247	0.12038122398600418	1	FALSE	0.09824075701413718	0.181365635740947	0.10818382579240123	0.10740550627973795	0.029145435070497636	0.181365635740947	0.10818382579240123	0.10740550627973797	0.10658354938045805	0.10043963562323362	0.018625308413880774	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Halarcobacter	1.368891903647822	0.5743148702291746	1	FALSE	0.07828719224493551	0.08909321760829059	0.03913217461790743	0.03561765239171396	0.011636261927572548	0.08909321760829057	0.03913217461790743	0.03561765239171396	0.014439613387358654	0.04453768298635254	0.04382605826179577	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Pseudarcobacter	0.4510057237620696	0.14096883932667909	1	FALSE	0.11909468954674524	0.12339618881026382	0.0858454431019427	0.04035146227425084	0.012651686846348424	0.12339618881026382	0.0858454431019427	0.04035146227425084	0.07261216887411683	0.028925040857430466	0.019629083368361274	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Lewinella	4.230914098558895	0.4751699312139818	1	FALSE	0.0710018792536723	0	0.03016450500539712	0.01638669298472297	0.10417339573650347	0	0.030164505005397125	0.016386692984722968	0	0.12186098801172329	0.03230192850962485	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__uncultured	2.7862864809644665	0.8515247693039354	1	FALSE	0.3363980642614503	0	0.1444907267021303	0.08185265940641759	0.3822061826199141	0	0.14449072670213028	0.08185265940641757	0.16771058544228346	0.15976046444774336	0.017003096269356578	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Aquimarina	3.577083055284412	0.6218029143352973	1	FALSE	0.12131979106921167	0	0.22199846596406622	0.16956918252108483	0.14350291279772562	0	0.22199846596406622	0.16956918252108485	0.10765303787432165	0.23948290869589056	0.2078893706896401	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured;g__uncultured	1.3685232899052187	0.5741413077504249	1	FALSE	0.1532038998708238	0.3063526522772614	0.0847985330392226	0.0464692370813963	0.19573291690077702	0.30635265227726144	0.0847985330392226	0.0464692370813963	0.17383901417422912	0.12820935937645586	0.02346481867828986	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	9.529369233203811	0.04604192988800062	1	FALSE	0.638692663319214	0.6872879327116402	0.0872408509352117	0	0	0.6872879327116402	0.0872408509352117	0	0.4363988478885481	0.13717534082671903	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	0.9211477028875925	0.3593567718453767	1	FALSE	0.11617065003403954	0.12398935198935647	0.172312687976153	0.12383835016562138	0.03746840978548414	0.12398935198935647	0.17231268797615298	0.12383835016562136	0.1471440649694205	0.005046378856214253	0.10145801766160625	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Moraxella	0.5225101349148807	0.17216215633551094	1	FALSE	0.052185314678893605	0.05135915619454427	0.0012079081173612693	0.016616871601363308	0.003326842960337588	0.05135915619454427	0.001207908117361272	0.016616871601363308	0.09370164151648172	0.08326965525953318	0.022146214152798653	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__Balneolaceae;g__Balneola	13.412469184001894	0.007648888844375717	1	FALSE	0	0	0	0.6226962295827759	0	0	0	0.622696229582776	0.09847950435789538	0.025902377249759863	0.11249886608672005	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	8.927542716578369	0.06053983954029296	1	FALSE	0	0	0	0	0	0	0	0	0.016047776080549834	0.015844785753147093	0.0342057276234881	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oleibacter	7.834023895875597	0.09913882457732585	1	FALSE	0.06480818713606003	0.06461585755467499	0.035940286274012155	0	0	0.06461585755467499	0.035940286274012176	0	0.16638198079512126	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Puniceicoccaceae;g__Cerasicoccus	8.774531106873047	0.0648875829311151	1	FALSE	0	0	0	0.2390460378021335	0	0	0	0.23904603780213346	0.026358608041199487	0.29645356702350883	0.17039808962935704	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;__;__;__;__	0.5506217223337827	0.18472537721566226	1	FALSE	0.1469433995828714	0.30832538152576344	0.08540871339286861	0.05406698255124375	0.1430095187393899	0.30832538152576344	0.08540871339286861	0.054066982551243745	0.31050328839801977	0.12699000974806166	0.1120687628337855	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;g__Dasania	1.501558484475591	0.6361786406667478	1	FALSE	0.1762743812351536	0.23201047258286542	0.1183530457994057	0.049519311329492895	0.12081378077747913	0.2320104725828654	0.1183530457994057	0.04951931132949292	0.06656897660898756	0.1807300717441861	0.07059026958629029	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;__	9.599368832000293	0.04459480931789118	1	FALSE	0	0	0.13054552287303106	0.05965936350937194	0.5146632148385577	0	0.13054552287303112	0.059659363509371954	0.2538754570503058	0.22417191495766414	0.015410942414008531	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Oceaniserpentilla	13.608138887401584	0.006980210022998987	1	FALSE	0.12150191160666701	0.2141459008631255	0	0.22851262182990106	0	0.21414590086312543	0	0.2285126218299011	0.11085886614045352	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Piscirickettsiales;f__Piscirickettsiaceae;g__Candidatus_Endoecteinascidia	5.29940953792299	0.30228141975218564	1	FALSE	0.36557806609990545	0.18671162367822772	0.07998978634110113	0	0.33867438178359915	0.1867116236782277	0.07998978634110113	0	0.06752563642075379	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales;f__Simkaniaceae;g__uncultured	10.288795721599788	0.03252848469795254	1	FALSE	0.38913815276994873	0.2908635835891852	0.13510018168789978	0	0	0.2908635835891852	0.13510018168789978	0	0.23574404960068962	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__uncultured	19.083795183373017	5.254109140186697e-4	0.18284299807849705	FALSE	0	0	0	0	0	0	0	0	0	0.3975800489436998	0.07636854659423047	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;__;__;__	4.736190533280652	0.38433125413243563	1	FALSE	0.44296166918990554	0	0.30807743478160743	0.09517840990457693	0	0	0.30807743478160743	0.09517840990457693	0.032789283998989345	0	0.041825005854351144	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenellaceae_RC9_gut_group	14.424671921071113	0.004761116924606625	1	FALSE	0	0	0.0267736342021946	0.059740436585977656	0	0	0.026773634202194602	0.0597404365859776	0	0.20885820138494296	0.1017401711690656	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;g__uncultured	0.8066083336868494	0.3042284741244539	1	FALSE	0.19681273995669482	0.279947700881809	0.06286368003782727	0.09389247592650495	0.12274933412949397	0.27994770088180904	0.06286368003782729	0.09389247592650493	0.13069024021189637	0.06879476525756956	0.0826475763039098	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_13	4.8685560424376915	0.3633581092841113	1	FALSE	0.3586674100984597	0.5203560142035976	0.023274254698042496	0.035836999328246875	0.38065404260806984	0.5203560142035976	0.023274254698042514	0.03583699932824687	0.35941302782218204	0.1544626662155547	0.008576476920356747	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1	4.22998143896444	0.4753545289342593	1	FALSE	0.22221525132481584	0.3370580115802796	0.37456610029533804	0.2042316221368266	0.08305765132657074	0.3370580115802796	0.37456610029533804	0.2042316221368266	0	0	0.0273703484702119	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Calorithrix	2.350685861030228	0.9942391201149656	1	FALSE	0.3125331372416269	0.254559536989707	0.12274777485379146	0.44363041810500936	0.1322092605152309	0.25455953698970696	0.12274777485379147	0.44363041810500936	0.15689492574367225	0	0.2246559698937294	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Altererythrobacter	24.638684427210144	3.67465918552696e-5	0.013449252619028672	TRUE	0	0	0	0	0	0	0	0	0	0.29936914290910976	0.27785009215839224	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Vicingus	10.392513916413645	0.031016096898792846	1	FALSE	0.21870795728183198	0	0.011277936423886971	0.06057089722556641	0	0	0.01127793642388698	0.060570897225566425	0	0	0.03732556031903143	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptunomonas	16.612307947348626	0.0016981586694913046	0.568883154279587	FALSE	0.10581939206284843	0.3034838379942081	0.20318580294665883	0.0776878341879282	0	0.30348383799420814	0.20318580294665886	0.07768783418792821	0	0.08805737009937313	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__Fuerstia	2.4863250035828983	0.9555350631392662	1	FALSE	0.2913530472214948	0.5161926063908155	0.05999353928173107	0.10568435385131907	0.44094620849180255	0.5161926063908157	0.05999353928173108	0.10568435385131911	0.34118995643894073	0.12887613937193393	0.02153724937858973	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacteriaceae	19.08017120534836	5.263183947700977e-4	0.18284299807849705	FALSE	0	0	0	0	0	0	0	0	0.18324994657846136	0.12670578089884632	0.011898029099659027	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Campilobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__uncultured	11.32021521930266	0.020229149803355176	1	FALSE	0.06737499867919294	0	0.022327350408563637	0.1221156447856072	0	0	0.02232735040856362	0.12211564478560721	0	0	0.0541299946716591	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alteromonas	16.05032904980003	0.00221471488256356	0.7352853410111019	FALSE	0	0	0	0.037741351642918614	0	0	0	0.0377413516429186	0.02186572260715415	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales;f__Paracaedibacteraceae;g__uncultured	5.584467193453632	0.2673458597172563	1	FALSE	0.5247207489676132	0.4083855392031849	0	0.09178656024750931	0.42096193553258154	0.40838553920318477	0	0.0917865602475093	0.013578940866590249	0.09775687882511301	0.1054242665590713	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__Kordiimonadaceae;g__Kordiimonas	8.000848113028603	0.09198836200234208	1	FALSE	0	0	0	0.2073677541085066	0	0	0	0.20736775410850664	0.1179907593762332	0.29481877654374217	0.11388884939850859	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Marinoscillum	11.316311095785686	0.02026567763929808	1	FALSE	0	0	0	0	0	0	0	0	0.2334870893754518	0.13340618145735542	0.13378783428509272	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Phormidesmiales;f__Phormidesmiaceae;g__Acrophormium_PCC-7375	35.19589076698685	2.2150184221211908e-7	8.217718346069618e-5	TRUE	0	0	0	0	0	0	0	0	0.022625395156871987	0.08747488699765407	0.0900376027122832	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Cellvibrionaceae;g__Aestuariicella	24.17755355291972	4.587209642920832e-5	0.016743315196661036	TRUE	0	0	0	0	0	0	0	0	0.0672714501993743	0.20952498797623267	0.1403411909048664	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales;f__Spongiibacteraceae;__	16.949472581010536	0.0014477112216888424	0.4878786817091399	FALSE	0	0	0	0	0	0	0	0	0.13655570235410566	0.04792678859979632	0.010495377526661019	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__028H05-P-BN-P5;o__028H05-P-BN-P5;f__028H05-P-BN-P5;g__028H05-P-BN-P5	2.114249433770099	0.9019292213190515	1	FALSE	0.49076939878578046	0.6674361016645523	0.1879098786720342	0.37765027170975407	0.3266458067921648	0.6674361016645523	0.1879098786720342	0.377650271709754	0	0.05901726401293444	0.11461958130379683	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Anaerovoracaceae;__	12.216221537365833	0.013356027638978342	1	FALSE	0.319510549548113	0	0.0941052923170893	0.03431591329048445	0	0	0.0941052923170893	0.03431591329048448	0	0.20967960525323195	0.0778611908534718	FALSE	FALSE	FALSE	FALSE
